"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"theta[7]-theta[36]",0.0978251680321873,0.0975579998803159,0.0989319532991003,10000,0.95,0.0681304372480013,0.129114629026787,0,100,NA,NA,NA,NA,NA
"theta[7]-theta[37]",0.0418016555178513,0.0407650745042129,0.0385473275318994,10000,0.95,0.0101820261201813,0.0743620399219289,0,99.83,NA,NA,NA,NA,NA
"theta[7]-theta[38]",-0.00568869972397057,-0.00591258043791437,-0.00598561476833118,10383.2,0.95,-0.0190399555401928,0.0089033932222834,0,20.74,NA,NA,NA,NA,NA
"theta[7]-theta[39]",-0.00685154957598152,-0.00792298261092433,-0.0105460701897279,10000,0.95,-0.0288249433700621,0.0173745489969807,0,26.83,NA,NA,NA,NA,NA
"theta[7]-theta[40]",0.0715282578673549,0.0706796651198097,0.070226756978288,10000,0.95,0.0328102352031365,0.10823745526471,0,100,NA,NA,NA,NA,NA
"theta[7]-theta[41]",0.0407272990978496,0.0407390251663627,0.0402608438079481,10292.6,0.95,0.0325588320961777,0.0497100566742409,0,100,NA,NA,NA,NA,NA
"theta[7]-theta[42]",0.0237529622848987,0.0232866722257913,0.0220768708142557,9689.1,0.95,0.00140265278353291,0.0464448414656431,0,98.63,NA,NA,NA,NA,NA
"theta[7]-theta[43]",0.0256957957103809,0.0248551072029856,0.0183825258744798,10000,0.95,-0.00543800005244599,0.0593440709926873,0,94.72,NA,NA,NA,NA,NA
"theta[7]-theta[44]",0.054491129434016,0.0533632173123384,0.0460130113996352,10000,0.95,0.0146109838687661,0.100008252465845,0,99.88,NA,NA,NA,NA,NA
"theta[7]-theta[45]",0.0331527670963517,0.0318149201446559,0.0312096531809557,10000,0.95,-0.00656720764850538,0.0723387944826512,0,96.15,NA,NA,NA,NA,NA
"theta[7]-theta[46]",0.018668477448285,0.0184331247449624,0.0177349988437811,10000,0.95,0.00495075516615895,0.0326725029390184,0,99.61,NA,NA,NA,NA,NA
"theta[7]-theta[47]",0.10981747327595,0.10899043898444,0.10701538652431,9646.9,0.95,0.0722874479929182,0.150326778871712,0,100,NA,NA,NA,NA,NA
"theta[7]-theta[48]",0.00557483123322723,0.00524310527279892,0.00379030593511998,10000,0.95,-0.00966651595819901,0.0227587329214639,0,73.92,NA,NA,NA,NA,NA
"theta[7]-theta[49]",0.00502722404753475,0.00467611731082512,0.00455748893468743,10000,0.95,-0.0134696620080026,0.0235441051431643,0,69.26,NA,NA,NA,NA,NA
"theta[7]-theta[50]",0.0189180108663109,0.0187226469794775,0.0176099971481728,10740.6,0.95,0.00556598763050442,0.0320753102892452,0,99.81,NA,NA,NA,NA,NA
"theta[7]-theta[51]",0.136076446411698,0.135463503212512,0.1295885027791,10000,0.95,0.0883654677771006,0.183598848207184,0,100,NA,NA,NA,NA,NA
"theta[7]-theta[52]",0.0458720801333244,0.045822091372372,0.0463860275923824,10000,0.95,0.027025491304731,0.0670329349237444,0,100,NA,NA,NA,NA,NA
"theta[7]-theta[53]",0.080053699737557,0.079899757555731,0.0805981346145682,10693.2,0.95,0.0600220008919709,0.101875570730973,0,100,NA,NA,NA,NA,NA
"theta[8]-theta[9]",-0.0692550931826124,-0.0681296449840944,-0.0688224772369407,10306.6,0.95,-0.114853246488881,-0.0236160997963228,0,0.02,NA,NA,NA,NA,NA
"theta[8]-theta[10]",0.000408916780956392,0.00145483082371017,0.00692389276883087,10521.3,0.95,-0.0511466745028696,0.0531437326063471,0,52.01,NA,NA,NA,NA,NA
"theta[8]-theta[11]",0.104865499595717,0.104911310894751,0.104225182161686,10435.5,0.95,0.0364543853411858,0.174111071152515,0,99.81,NA,NA,NA,NA,NA
"theta[8]-theta[12]",-0.0270746083169869,-0.0263450995676879,-0.0211605305497707,10648.8,0.95,-0.0813829193665281,0.0269916458867859,0,15.99,NA,NA,NA,NA,NA
"theta[8]-theta[13]",-0.0618533044510153,-0.0607109071997375,-0.058855256133835,10452.2,0.95,-0.108351766493831,-0.0147488994685356,0,0.18,NA,NA,NA,NA,NA
"theta[8]-theta[14]",-0.052030952181411,-0.0509402720037661,-0.0499229737180546,10000,0.95,-0.103676992765404,-0.00537411329737525,0,1.26,NA,NA,NA,NA,NA
"theta[8]-theta[15]",-0.0235623233596492,-0.0230048575682836,-0.0227868246350512,9536.4,0.95,-0.0862011747330733,0.0354741520736533,0,22.17,NA,NA,NA,NA,NA
"theta[8]-theta[16]",-0.055125955927308,-0.054404514837354,-0.0511502326007885,10000,0.95,-0.110161859612357,-0.00155502463102097,0,2.17,NA,NA,NA,NA,NA
"theta[8]-theta[17]",-0.0789417990508517,-0.0777413399693921,-0.0781789573400574,10327,0.95,-0.124867820943189,-0.03369152688261,0,0,NA,NA,NA,NA,NA
"theta[8]-theta[18]",-0.00996353827084171,-0.00945127110524419,-0.00906158485854544,10000,0.95,-0.0681370783925673,0.0447497076333421,0,37.23,NA,NA,NA,NA,NA
"theta[8]-theta[19]",-0.0678556657112659,-0.0665677632429416,-0.0646152547806731,10000,0.95,-0.116037915134823,-0.021142171268528,0,0.09,NA,NA,NA,NA,NA
"theta[8]-theta[20]",-0.0513481137092304,-0.0504054814920128,-0.0487093820503235,10000,0.95,-0.103903823281391,-0.000522780433745429,0,2.21,NA,NA,NA,NA,NA
"theta[8]-theta[21]",-0.0552268205083645,-0.0541902310725996,-0.0540133793924522,10000,0.95,-0.107398392336166,-0.0101608935059135,0,0.78,NA,NA,NA,NA,NA
"theta[8]-theta[22]",-0.0506283921419316,-0.0495964650024118,-0.0475855211512627,10000,0.95,-0.100562990811964,-0.00245195696540412,0,1.53,NA,NA,NA,NA,NA
"theta[8]-theta[23]",0.113689752766009,0.113715165738613,0.114130471755183,10632.4,0.95,0.035231206560867,0.185155481476677,0,99.86,NA,NA,NA,NA,NA
"theta[8]-theta[24]",-0.0345550545627089,-0.033585113042973,-0.0249361007363975,10000,0.95,-0.0830513102305211,0.0143482222821028,0,7.45,NA,NA,NA,NA,NA
"theta[8]-theta[25]",-0.0145564711159996,-0.0143639966412402,-0.0135268926705928,10000,0.95,-0.0776683983848484,0.0452738979476127,0,32.24,NA,NA,NA,NA,NA
"theta[8]-theta[26]",-0.00126954988132576,-0.00120146441589425,-0.000486917030432493,10000,0.95,-0.0641950041273804,0.0632007897247975,0,48.59,NA,NA,NA,NA,NA
"theta[8]-theta[27]",-0.0430109851992824,-0.0421681937071278,-0.0394737818626031,10000,0.95,-0.0970671044429098,0.00695952401708777,0,4.5,NA,NA,NA,NA,NA
"theta[8]-theta[28]",0.0127660279144905,0.0138828891537493,0.0120147527404687,10350.8,0.95,-0.0347125047976526,0.0593755014367618,0,71.5,NA,NA,NA,NA,NA
"theta[8]-theta[29]",-0.0652544977581743,-0.0640151329711484,-0.0617416708667964,10311.6,0.95,-0.114184400872895,-0.0198465259133923,0,0.09,NA,NA,NA,NA,NA
"theta[8]-theta[30]",-0.0230862184517785,-0.0231926619003396,-0.0228199097912714,10000,0.95,-0.0818447344416896,0.0392479476397759,0,22.91,NA,NA,NA,NA,NA
"theta[8]-theta[31]",-0.0101597730879407,-0.0105156346148813,-0.0112505252872542,10479.7,0.95,-0.0738908784803477,0.0541478070890511,0,37.68,NA,NA,NA,NA,NA
"theta[8]-theta[32]",-0.0330841773357142,-0.0322722633497074,-0.0337986816240617,10000,0.95,-0.0858397423361643,0.017752967325575,0,10.47,NA,NA,NA,NA,NA
"theta[8]-theta[33]",-0.0317229354492611,-0.0306184383335917,-0.029982592796541,10418,0.95,-0.0839493026473614,0.0117683134354944,0,9.1,NA,NA,NA,NA,NA
"theta[8]-theta[34]",0.01861874397803,0.0187699931096958,0.0167611976965037,10000,0.95,-0.0432827519408661,0.0808813388293854,0,72.95,NA,NA,NA,NA,NA
"theta[8]-theta[35]",0.0134091811815991,0.0144732080492022,0.0120897973311155,10000,0.95,-0.0363411632652849,0.0581324479675307,0,72.55,NA,NA,NA,NA,NA
"theta[8]-theta[36]",0.0358958534397539,0.0367445088767835,0.0356966889855435,10494.4,0.95,-0.0186951541082897,0.0905366408125196,0,89.92,NA,NA,NA,NA,NA
"theta[8]-theta[37]",-0.0201276590745821,-0.0192201779721621,-0.0224226016411469,10000,0.95,-0.0798337823435906,0.0334587111108339,0,24.2,NA,NA,NA,NA,NA
"theta[8]-theta[38]",-0.0676180143164039,-0.066401532274202,-0.0607785816555675,10430.3,0.95,-0.115335267830475,-0.0208409106146612,0,0.06,NA,NA,NA,NA,NA
"theta[8]-theta[39]",-0.0687808641684149,-0.067811038778038,-0.061623645487675,10390.2,0.95,-0.120741859188943,-0.0195158115918429,0,0.16,NA,NA,NA,NA,NA
"theta[8]-theta[40]",0.00959894327492151,0.010373638037374,0.0108456965181199,10000,0.95,-0.0486279734657984,0.070924096535082,0,63.01,NA,NA,NA,NA,NA
"theta[8]-theta[41]",-0.0212020154945838,-0.0200327529410488,-0.0197924693548102,10330.7,0.95,-0.0694400621435021,0.0226463036836744,0,18.95,NA,NA,NA,NA,NA
"theta[8]-theta[42]",-0.0381763523075347,-0.0371079524991562,-0.0334867584359323,10000,0.95,-0.0901922054435379,0.00985719065496271,0,6.53,NA,NA,NA,NA,NA
"theta[8]-theta[43]",-0.0362335188820525,-0.0355444454188459,-0.0278957594555567,10000,0.95,-0.0943385435803507,0.0185924656138542,0,10.03,NA,NA,NA,NA,NA
"theta[8]-theta[44]",-0.00743818515841734,-0.00748675693442818,-0.00826150543618065,10000,0.95,-0.0678088258129065,0.0571421574381088,0,40.65,NA,NA,NA,NA,NA
"theta[8]-theta[45]",-0.0287765474960817,-0.0285784228796724,-0.0283689015677752,10000,0.95,-0.0889727197462997,0.0326318171328752,0,17.59,NA,NA,NA,NA,NA
